Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
4,irregular,2,217,967,971,0.18327702702702703,0.18265993265993266,5.2105,0.1829679595278246
4,semiregular,2,557,205,208,0.7309711286089239,0.7281045751633987,1.2459,0.7295350360183366
4,regular,3,629,4,937,0.9936808846761453,0.4016602809706258,0.5777,0.5720782173715325
4,irregular,3,160,480,482,0.25,0.24922118380062305,2.8158,0.24960998439937596
4,semiregular,3,418,105,284,0.7992351816443595,0.5954415954415955,0.8567,0.6824489795918368
5,regular,1,832,0,421,1.0,0.6640063846767758,0.7998,0.7980815347721822
5,irregular,1,136,793,796,0.14639397201291712,0.1459227467811159,4.2949,0.1461579795808705
5,semiregular,1,575,219,221,0.7241813602015114,0.7223618090452262,1.1916,0.7232704402515723
5,regular,2,408,0,1269,1.0,0.24329159212880144,0.3937,0.39136690647482014
5,irregular,2,179,855,857,0.17311411992263057,0.17277992277992277,4.7742,0.17294685990338166
5,semiregular,2,544,164,167,0.768361581920904,0.7651195499296765,1.0644,0.7667371388301621
5,regular,3,895,2,294,0.9977703455964325,0.7527333894028595,0.8611,0.8581016299137104
5,irregular,3,213,996,1000,0.1761786600496278,0.1755976916735367,5.5899,0.17588769611891
5,semiregular,3,587,143,146,0.8041095890410959,0.800818553888131,1.0973,0.8024606971975392
6,regular,1,618,4,587,0.9935691318327974,0.512863070539419,0.6831,0.6765188834154351
6,irregular,1,114,537,539,0.17511520737327188,0.17457886676875958,3.3487,0.17484662576687118
6,semiregular,1,515,108,260,0.826645264847512,0.6645161290322581,0.8944,0.7367668097281831
6,regular,2,575,22,655,0.9631490787269682,0.46747967479674796,0.6557,0.629447181171319
6,irregular,2,174,801,802,0.17846153846153845,0.17827868852459017,5.0051,0.17837006663249613
6,semiregular,2,464,92,379,0.8345323741007195,0.5504151838671412,0.7974,0.6633309506790565
6,regular,3,692,17,426,0.9760225669957687,0.6189624329159212,0.7781,0.7575259989053091
6,irregular,3,163,545,548,0.23022598870056496,0.22925457102672292,3.6462,0.22973925299506695
6,semiregular,3,517,66,299,0.8867924528301887,0.633578431372549,0.8359,0.7390993566833453
7,regular,1,1187,44,46,0.9642567018683996,0.9626926196269262,1.0024,0.963474025974026
7,irregular,1,163,1018,1021,0.1380186282811177,0.13766891891891891,5.2622,0.13784355179704016
7,semiregular,1,359,88,714,0.8031319910514542,0.33457595526561046,0.5900,0.4723684210526316
7,regular,2,934,9,579,0.9904559915164369,0.6173165895571712,0.7699,0.760586319218241
7,irregular,2,192,1059,1062,0.15347721822541965,0.15311004784688995,5.5733,0.1532934131736527
7,semiregular,2,669,171,175,0.7964285714285714,0.792654028436019,1.1091,0.7945368171021377
7,regular,3,955,6,541,0.9937565036420395,0.6383689839572193,0.7837,0.7773707773707773
7,irregular,3,192,751,753,0.20360551431601273,0.20317460317460317,4.2000,0.2033898305084746
7,semiregular,3,629,129,132,0.8298153034300791,0.8265440210249672,1.0000,0.8281764318630679
8,regular,1,696,3,673,0.9957081545064378,0.508400292184076,0.6773,0.6731141199226305
8,irregular,1,119,767,776,0.1343115124153499,0.1329608938547486,3.6831,0.13363279056709712
8,semiregular,1,602,144,302,0.806970509383378,0.665929203539823,0.9069,0.7296969696969696
8,regular,2,373,17,1305,0.9564102564102565,0.22228843861740166,0.3787,0.3607350096711799
8,irregular,2,212,2166,2169,0.08915054667788057,0.08903821923561529,9.7984,0.08909434755200672
8,semiregular,2,494,183,479,0.7296898079763663,0.5077081192189106,0.8235,0.5987878787878788
8,regular,3,903,8,253,0.991218441273326,0.7811418685121108,0.8831,0.8737300435413644
8,irregular,3,214,1012,1015,0.17455138662316477,0.1741253051261188,5.0576,0.17433808553971486
8,semiregular,3,670,95,217,0.8758169934640523,0.7553551296505073,0.9274,0.811138014527845
9,regular,1,949,2,310,0.9978969505783386,0.7537728355837967,0.8627,0.8588235294117648
9,irregular,1,94,514,516,0.15460526315789475,0.1540983606557377,2.2932,0.15435139573070605
9,semiregular,1,496,71,335,0.8747795414462081,0.5968712394705175,0.8146,0.709585121602289
9,regular,2,905,10,389,0.9890710382513661,0.6993817619783617,0.8311,0.8193752829334541
9,irregular,2,132,707,710,0.1573301549463647,0.15676959619952494,3.1654,0.1570493753718025
9,semiregular,2,528,57,285,0.9025641025641026,0.6494464944649446,0.8402,0.7553648068669528
9,regular,3,855,7,494,0.9918793503480279,0.6338028169014085,0.7814,0.7734056987788331
9,irregular,3,211,644,646,0.24678362573099416,0.24620770128354727,3.2218,0.24649532710280375
9,semiregular,3,523,43,310,0.9240282685512368,0.6278511404561825,0.8117,0.7476769120800573
10,regular,1,609,17,791,0.9728434504792333,0.435,0.6193,0.6011846001974334
10,irregular,1,177,613,615,0.2240506329113924,0.22348484848484848,3.2065,0.22376738305941846
10,semiregular,1,472,104,261,0.8194444444444444,0.6439290586630286,0.8826,0.721161191749427
10,regular,2,716,17,575,0.9768076398362893,0.5546088303640588,0.7268,0.7075098814229248
10,irregular,2,218,681,685,0.2424916573971079,0.24141749723145073,3.6559,0.24195338512763595
10,semiregular,2,413,57,427,0.8787234042553191,0.49166666666666664,0.7195,0.6305343511450381
10,regular,3,906,13,201,0.985854189336235,0.8184281842818428,0.9083,0.8943731490621915
10,irregular,3,234,668,670,0.25942350332594233,0.2588495575221239,3.6599,0.25913621262458475
10,semiregular,3,623,122,124,0.836241610738255,0.8340026773761714,1.1387,0.8351206434316354
11,regular,1,735,3,664,0.9959349593495935,0.5253752680486061,0.6925,0.6878802058961161
11,irregular,1,132,758,760,0.14831460674157304,0.14798206278026907,3.7322,0.14814814814814817
11,semiregular,1,516,126,239,0.8037383177570093,0.6834437086092715,0.9214,0.7387258410880457
11,regular,2,855,16,411,0.981630309988519,0.6753554502369669,0.8168,0.8001871782873187
11,irregular,2,213,962,966,0.18127659574468086,0.1806615776081425,4.9331,0.18096856414613424
11,semiregular,2,637,162,165,0.7972465581977471,0.7942643391521197,1.1457,0.7957526545908807
11,regular,3,928,5,277,0.9946409431939979,0.7701244813278009,0.8738,0.8681010289990646
11,irregular,3,212,486,489,0.3037249283667622,0.3024251069900143,2.9331,0.30307362401715515
11,semiregular,3,579,111,128,0.8391304347826087,0.8189533239038189,0.9900,0.8289191123836793
12,regular,1,663,0,685,1.0,0.491839762611276,0.6614,0.6593734460467429
12,irregular,1,126,679,684,0.1565217391304348,0.15555555555555556,3.9706,0.1560371517027864
12,semiregular,1,473,170,173,0.7356143079315708,0.7321981424148607,1.0078,0.7339022498060512
12,regular,2,622,2,765,0.9967948717948718,0.44844989185291995,0.6226,0.6185977125808054
12,irregular,2,187,863,865,0.17809523809523808,0.17775665399239543,5.1569,0.1779257849666984
12,semiregular,2,511,153,157,0.7695783132530121,0.7649700598802395,1.0421,0.7672672672672673
12,regular,3,629,1,752,0.9984126984126984,0.4554670528602462,0.6286,0.625559423172551
12,irregular,3,161,525,527,0.23469387755102042,0.23401162790697674,3.3725,0.23435225618631733
12,semiregular,3,514,132,134,0.7956656346749226,0.7932098765432098,1.0109,0.7944358578052549
13,regular,1,660,0,677,1.0,0.49364248317127896,0.6630,0.6609914872308462
13,irregular,1,132,1128,1130,0.10476190476190476,0.1045958795562599,5.8426,0.10467882632831087
13,semiregular,1,623,108,272,0.8522571819425444,0.6960893854748603,0.9018,0.7662976629766298
13,regular,2,654,2,687,0.9969512195121951,0.48769574944071586,0.6590,0.6549824737105658
13,irregular,2,114,800,803,0.12472647702407003,0.12431842966194111,4.2454,0.1245221190606226
13,semiregular,2,465,70,627,0.8691588785046729,0.4258241758241758,0.6601,0.5716041794714197
13,regular,3,993,178,182,0.8479931682322801,0.8451063829787234,1.1750,0.8465473145780051
13,irregular,3,176,745,746,0.19109663409337677,0.19088937093275488,4.2685,0.19099294628323382
13,semiregular,3,662,73,232,0.9006802721088435,0.7404921700223713,0.9031,0.812768569674647
14,regular,1,772,0,556,1.0,0.5813253012048193,0.7376,0.7352380952380952
14,irregular,1,119,522,524,0.1856474258970359,0.18506998444790046,2.9631,0.18535825545171342
14,semiregular,1,755,210,216,0.7823834196891192,0.7775489186405767,1.0635,0.7799586776859504
14,regular,2,752,7,589,0.9907773386034255,0.5607755406413124,0.7253,0.716190476190476
14,irregular,2,154,740,743,0.17225950782997762,0.1716833890746934,4.1336,0.17197096594081518
14,semiregular,2,720,91,292,0.8877928483353884,0.7114624505928854,0.8916,0.7899067471201316
14,regular,3,858,1,384,0.9988358556461001,0.6908212560386473,0.8194,0.8167539267015707
14,irregular,3,182,497,499,0.26804123711340205,0.26725403817914833,3.1382,0.2676470588235294
14,semiregular,3,621,112,469,0.8472032742155525,0.5697247706422018,0.8061,0.6812945693911135
15,regular,1,716,1,492,0.99860529986053,0.5927152317880795,0.7469,0.7438961038961038
15,irregular,1,105,539,541,0.16304347826086957,0.16253869969040247,2.9633,0.16279069767441862
15,semiregular,1,589,117,250,0.8342776203966006,0.7020262216924911,0.9160,0.7624595469255664
15,regular,2,496,4,929,0.992,0.3480701754385965,0.5218,0.5153246753246753
15,irregular,2,189,895,899,0.17435424354243542,0.17371323529411764,4.9908,0.17403314917127072
15,semiregular,2,494,74,483,0.8697183098591549,0.5056294779938587,0.7377,0.6394822006472491
15,regular,3,770,2,384,0.9974093264248705,0.6672443674176777,0.8029,0.7995846313603323
15,irregular,3,197,660,661,0.22987164527421236,0.2296037296037296,3.9358,0.22973760932944606
15,semiregular,3,638,72,198,0.8985915492957747,0.7631578947368421,0.9199,0.8253557567917206
16,regular,1,814,2,585,0.9975490196078431,0.581844174410293,0.7385,0.7349887133182844
16,irregular,1,168,635,634,0.20921544209215442,0.20947630922693267,2.9559,0.20934579439252338
16,semiregular,1,493,115,256,0.8108552631578947,0.6582109479305741,0.9001,0.7266028002947679
16,regular,2,404,6,1401,0.9853658536585366,0.22382271468144044,0.3724,0.36478555304740407
16,irregular,2,207,595,596,0.2581047381546135,0.2577833125778331,2.9522,0.25794392523364484
16,semiregular,2,369,81,540,0.82,0.40594059405940597,0.6652,0.543046357615894
16,regular,3,1109,76,78,0.9358649789029536,0.9342881213142376,1.0703,0.9350758853288363
16,irregular,3,241,465,468,0.3413597733711048,0.33991537376586745,2.6066,0.34063604240282686
16,semiregular,3,655,173,176,0.7910628019323671,0.7882069795427196,1.2203,0.7896323086196504
17,regular,1,850,0,354,1.0,0.7059800664451827,0.8299,0.8276533592989289
17,irregular,1,145,919,923,0.1362781954887218,0.13576779026217228,4.4500,0.13602251407129454
17,semiregular,1,683,130,175,0.8400984009840098,0.796037296037296,0.9749,0.8174745661280669
17,regular,2,803,1,447,0.9987562189054726,0.6424,0.7852,0.7818889970788705
17,irregular,2,216,1630,1634,0.11700975081256772,0.11675675675675676,7.7083,0.11688311688311687
17,semiregular,2,636,105,294,0.8582995951417004,0.6838709677419355,0.8889,0.7612208258527827
17,regular,3,847,2,359,0.9976442873969376,0.7023217247097844,0.8280,0.824330900243309
17,irregular,3,217,913,916,0.1920353982300885,0.1915269196822595,4.7208,0.19178082191780824
17,semiregular,3,695,93,188,0.881979695431472,0.7870894677236693,0.9450,0.8318372232196288
18,regular,1,646,1,792,0.9984544049459042,0.44923504867872044,0.6226,0.6196642685851319
18,irregular,1,166,668,674,0.19904076738609114,0.1976190476190476,3.3333,0.1983273596176822
18,semiregular,1,586,72,355,0.8905775075987842,0.6227417640807651,0.8252,0.7329580988117573
18,regular,2,754,18,559,0.9766839378238342,0.5742574257425742,0.7423,0.72326139088729
18,irregular,2,177,611,614,0.22461928934010153,0.22376738305941846,3.1389,0.2241925269157695
18,semiregular,2,599,123,278,0.8296398891966759,0.6830102622576967,0.9051,0.7492182614133834
18,regular,3,857,3,369,0.9965116279069768,0.699021207177814,0.8257,0.8216682646212847
18,irregular,3,232,668,671,0.2577777777777778,0.25692137320044295,3.5833,0.25734886300610094
18,semiregular,3,712,69,108,0.911651728553137,0.8682926829268293,0.9763,0.8894440974391006
19,regular,1,814,7,514,0.9914738124238733,0.6129518072289156,0.7658,0.7575616565844578
19,irregular,1,125,435,441,0.22321428571428573,0.22084805653710246,2.3102,0.2220248667850799
19,semiregular,1,597,109,201,0.8456090651558074,0.7481203007518797,0.9402,0.7938829787234043
19,regular,2,537,1,1075,0.9981412639405205,0.33312655086848636,0.5019,0.49953488372093025
19,irregular,2,199,656,658,0.2327485380116959,0.2322053675612602,3.4980,0.23247663551401868
19,semiregular,2,582,86,253,0.8712574850299402,0.6970059880239521,0.8911,0.7744510978043913
19,regular,3,875,2,397,0.9977194982896237,0.6878930817610063,0.8178,0.8143322475570032
19,irregular,3,232,626,628,0.2703962703962704,0.26976744186046514,3.5102,0.270081490104773
19,semiregular,3,678,91,94,0.881664499349805,0.8782383419689119,1.0252,0.8799480856586633
20,regular,1,1202,79,82,0.9383294301327089,0.9361370716510904,1.0264,0.9372319688109162
20,irregular,1,108,441,447,0.19672131147540983,0.1945945945945946,2.2024,0.1956521739130435
20,semiregular,1,723,225,229,0.7626582278481012,0.759453781512605,1.1320,0.7610526315789473
20,regular,2,792,3,912,0.9962264150943396,0.4647887323943662,0.6379,0.6338535414165666
20,irregular,2,141,759,764,0.15666666666666668,0.1558011049723757,3.5913,0.15623268698060944
20,semiregular,2,543,159,433,0.7735042735042735,0.5563524590163934,0.8395,0.6471990464839094
20,regular,3,1059,5,377,0.9953007518796992,0.7374651810584958,0.8521,0.8472
20,irregular,3,215,541,544,0.2843915343915344,0.28326745718050067,3.0119,0.2838283828382838
20,semiregular,3,697,126,159,0.8469015795868773,0.8142523364485982,0.9822,0.8302561048243002
21,regular,1,657,0,523,1.0,0.5567796610169492,0.7174,0.7152966793685357
21,irregular,1,112,512,513,0.1794871794871795,0.1792,3.0637,0.17934347477982385
21,semiregular,1,439,183,186,0.7057877813504824,0.7024,1.1384,0.7040898155573376
21,regular,2,680,2,476,0.9970674486803519,0.5882352941176471,0.7435,0.7399347116430903
21,irregular,2,171,766,770,0.1824973319103522,0.18172157279489903,4.6127,0.18210862619808307
21,semiregular,2,398,160,163,0.7132616487455197,0.7094474153297683,1.0219,0.711349419124218
21,regular,3,619,1,597,0.9983870967741936,0.509046052631579,0.6783,0.6742919389978215
21,irregular,3,168,468,470,0.2641509433962264,0.26332288401253917,3.1275,0.2637362637362637
21,semiregular,3,443,176,179,0.715670436187399,0.7122186495176849,1.1330,0.7139403706688155
22,regular,1,648,12,581,0.9818181818181818,0.5272579332790887,0.7008,0.6860772895712017
22,irregular,1,161,560,559,0.22330097087378642,0.22361111111111112,2.9231,0.22345593337959754
22,semiregular,1,527,198,199,0.7268965517241379,0.7258953168044077,1.0327,0.726395589248794
22,regular,2,585,10,710,0.9831932773109243,0.4517374517374517,0.6311,0.6190476190476191
22,irregular,2,221,853,857,0.20577281191806332,0.20500927643784786,4.3644,0.2053903345724907
22,semiregular,2,571,136,141,0.8076379066478077,0.8019662921348315,1.0128,0.8047921071176886
22,regular,3,830,31,197,0.9639953542392566,0.8081791626095424,0.9144,0.8792372881355932
22,irregular,3,193,500,502,0.2784992784992785,0.2776978417266187,2.8138,0.2780979827089337
22,semiregular,3,604,126,130,0.8273972602739726,0.8228882833787466,1.0441,0.825136612021858
23,regular,1,365,10,1256,0.9733333333333334,0.22516964836520667,0.3774,0.36573146292585174
23,irregular,1,124,874,872,0.12424849699398798,0.12449799196787148,3.7519,0.12437311935807421
23,semiregular,1,327,74,940,0.8154613466334164,0.2580899763220205,0.4826,0.39208633093525175
23,regular,2,472,35,1018,0.9309664694280079,0.3167785234899329,0.5085,0.4727090635953931
23,irregular,2,120,882,885,0.11976047904191617,0.11940298507462686,3.7782,0.11958146487294469
23,semiregular,2,445,156,621,0.740432612312812,0.4174484052532833,0.7234,0.5338932213557288
23,regular,3,956,44,49,0.956,0.9512437810945273,1.0060,0.9536159600997506
23,irregular,3,246,1057,1060,0.18879508825786645,0.1883614088820827,4.9098,0.18857799923342275
23,semiregular,3,734,159,161,0.8219484882418813,0.8201117318435754,1.0719,0.8210290827740492
24,regular,1,806,1,542,0.9987608426270136,0.5979228486646885,0.7507,0.7480278422273782
24,irregular,1,143,832,834,0.14666666666666667,0.14636642784032752,3.9555,0.14651639344262293
24,semiregular,1,510,92,245,0.8471760797342193,0.6754966887417219,0.8897,0.7516580692704495
24,regular,2,592,4,967,0.9932885906040269,0.3797305965362412,0.5551,0.5494199535962878
24,irregular,2,116,663,665,0.14890885750962773,0.14852752880921896,3.1619,0.14871794871794872
24,semiregular,2,394,49,520,0.8893905191873589,0.4310722100656455,0.6559,0.5806927044952099
24,regular,3,1067,415,418,0.7199730094466936,0.7185185185185186,1.3763,0.7192450286484665
24,irregular,3,228,979,982,0.18889809444904723,0.1884297520661157,4.8988,0.18866363260239968
24,semiregular,3,643,136,139,0.8254172015404364,0.8222506393861893,1.1500,0.8238308776425368
25,regular,1,652,0,585,1.0,0.5270816491511722,0.6924,0.6903123345685547
25,irregular,1,134,1009,1016,0.11723534558180228,0.11652173913043479,5.5556,0.1168774531181858
25,semiregular,1,536,112,250,0.8271604938271605,0.6819338422391857,0.9053,0.7475592747559275
25,regular,2,713,10,453,0.9861687413554634,0.611492281303602,0.7674,0.7548967707781895
25,irregular,2,161,2301,2303,0.06539398862713242,0.06534090909090909,11.9034,0.06536743808363785
25,semiregular,2,572,206,214,0.7352185089974294,0.727735368956743,1.0947,0.7314578005115091
25,regular,3,761,3,364,0.9960732984293194,0.6764444444444444,0.8108,0.8057173107464266
25,irregular,3,163,1219,1221,0.11794500723589002,0.11777456647398844,6.6860,0.1178597252349964
25,semiregular,3,614,87,119,0.8758915834522111,0.8376534788540245,0.9791,0.8563458856345886
26,regular,1,893,5,176,0.9944320712694877,0.8353601496725912,0.9147,0.9079816980172851
26,irregular,1,139,733,736,0.15940366972477063,0.15885714285714286,4.0888,0.15912993703491699
26,semiregular,1,577,152,154,0.7914951989026063,0.7893296853625171,1.0153,0.7904109589041095
26,regular,2,841,43,242,0.9513574660633484,0.7765466297322253,0.9005,0.85510930350788
26,irregular,2,184,951,954,0.16211453744493393,0.1616871704745167,5.3178,0.16190057193136825
26,semiregular,2,651,241,246,0.7298206278026906,0.725752508361204,1.2458,0.727780883174958
26,regular,3,893,13,168,0.9856512141280354,0.8416588124410933,0.9228,0.9079816980172852
26,irregular,3,201,886,890,0.18491260349586017,0.1842346471127406,5.0981,0.18457300275482091
26,semiregular,3,673,118,121,0.8508217446270544,0.8476070528967254,1.1028,0.8492113564668771
27,regular,1,799,6,727,0.9925465838509316,0.5235910878112713,0.6913,0.6855426855426856
27,irregular,1,198,1191,1194,0.14254859611231102,0.14224137931034483,5.1556,0.14239482200647252
27,semiregular,1,507,166,272,0.7533432392273403,0.6508344030808729,0.9299,0.6983471074380166
27,regular,2,936,2,453,0.997867803837953,0.673866090712743,0.8087,0.8044692737430167
27,irregular,2,168,926,927,0.15356489945155394,0.15342465753424658,4.0556,0.15349474645957056
27,semiregular,2,532,94,295,0.8498402555910544,0.6432889963724304,0.8640,0.7322780454232621
27,regular,3,1159,235,237,0.8314203730272597,0.8302292263610315,1.1973,0.8308243727598567
27,irregular,3,248,736,739,0.25203252032520324,0.2512664640324215,3.6556,0.2516489091831557
27,semiregular,3,685,112,114,0.8594730238393977,0.8573216520650814,1.0975,0.8583959899749373
28,regular,1,716,2,759,0.9972144846796658,0.48542372881355933,0.6566,0.6529867761057913
28,irregular,1,204,1422,1425,0.12546125461254612,0.1252302025782689,5.5597,0.12534562211981568
28,semiregular,1,622,126,344,0.8315508021390374,0.6438923395445134,0.8754,0.7257876312718786
28,regular,2,722,15,734,0.9796472184531886,0.4958791208791209,0.6740,0.6584587323301414
28,irregular,2,252,2528,2533,0.09064748201438849,0.09048473967684022,9.5051,0.09056603773584906
28,semiregular,2,599,106,411,0.849645390070922,0.593069306930693,0.8242,0.698542274052478
28,regular,3,858,8,470,0.9907621247113164,0.6460843373493976,0.7905,0.7821330902461259
28,irregular,3,245,1127,1130,0.17857142857142858,0.1781818181818182,4.6928,0.17837641062977797
28,semiregular,3,711,70,224,0.910371318822023,0.760427807486631,0.9115,0.8286713286713286
29,regular,1,758,2,759,0.9973684210526316,0.4996704021094265,0.6693,0.665788317962231
29,irregular,1,155,799,800,0.16247379454926625,0.16230366492146597,3.8664,0.16238868517548455
29,semiregular,1,642,172,280,0.7886977886977887,0.6963123644251626,0.9390,0.7396313364055299
29,regular,2,752,2,770,0.9973474801061007,0.4940867279894875,0.6649,0.6608084358523725
29,irregular,2,176,741,743,0.19193020719738277,0.191512513601741,3.7206,0.19172113289760348
29,semiregular,2,688,185,188,0.7880870561282932,0.7853881278538812,1.0081,0.7867352773013149
29,regular,3,1051,26,150,0.9758588672237697,0.8751040799333888,0.9465,0.922739244951712
29,irregular,3,196,570,572,0.2558746736292428,0.2552083333333333,3.1093,0.25554106910039115
29,semiregular,3,711,168,172,0.8088737201365188,0.8052095130237825,1.0161,0.8070374574347333
30,regular,1,742,4,502,0.9946380697050938,0.5964630225080386,0.7523,0.7457286432160806
30,irregular,1,134,1065,1067,0.11175979983319433,0.1115736885928393,4.8040,0.11166666666666666
30,semiregular,1,578,99,361,0.8537666174298375,0.6155484558040468,0.8407,0.7153465346534654
30,regular,2,630,2,729,0.9968354430379747,0.46357615894039733,0.6369,0.6328478151682572
30,irregular,2,214,2001,2005,0.09661399548532731,0.0964398377647589,8.8760,0.09652683806946323
30,semiregular,2,569,80,399,0.8767334360554699,0.5878099173553719,0.8049,0.7037724180581324
30,regular,3,740,2,510,0.9973045822102425,0.592,0.7462,0.7429718875502008
30,irregular,3,188,1315,1318,0.12508316699933467,0.1248339973439575,6.0240,0.12495845795945497
30,semiregular,3,695,85,143,0.8910256410256411,0.8293556085918854,0.9654,0.8590852904820767
